ctime,relname,pid,mode,granted
946684800,orders,21957,AccessShareLock,t
946684800,orders,21958,AccessShareLock,t
946684800,orders,21959,AccessShareLock,t
946684800,orders,21971,AccessShareLock,t
946684800,orders,21972,AccessShareLock,t
946684800,orders,21968,AccessShareLock,t
946684800,orders,21970,AccessShareLock,t
946684800,orders,21969,AccessShareLock,t
946684800,orders,21973,AccessShareLock,t
946684800,orders,21974,AccessShareLock,t
946684800,orders,21975,AccessShareLock,t
946684800,part,21952,AccessShareLock,t
946684800,part,21975,AccessShareLock,t
946684800,part,21955,AccessShareLock,t
946684800,part,21953,AccessShareLock,t
946684800,part,21956,AccessShareLock,t
946684800,part,21954,AccessShareLock,t
946684800,part,21927,AccessShareLock,t
946684800,part,21957,AccessShareLock,t
946684800,part,21958,AccessShareLock,t
946684800,part,21959,AccessShareLock,t
946684800,part,21971,AccessShareLock,t
946684800,part,21972,AccessShareLock,t
946684800,part,21968,AccessShareLock,t
946684800,part,21970,AccessShareLock,t
946684800,part,21969,AccessShareLock,t
946684800,part,21973,AccessShareLock,t
946684800,part,21974,AccessShareLock,t
946684800,partsupp,21975,AccessShareLock,t
946684800,partsupp,21952,AccessShareLock,t
946684800,partsupp,21955,AccessShareLock,t
946684800,partsupp,21953,AccessShareLock,t
946684800,partsupp,21956,AccessShareLock,t
946684800,partsupp,21954,AccessShareLock,t
946684800,partsupp,21927,AccessShareLock,t
946684800,partsupp,21957,AccessShareLock,t
946684800,partsupp,21958,AccessShareLock,t
946684800,partsupp,21959,AccessShareLock,t
946684800,partsupp,21971,AccessShareLock,t
946684800,partsupp,21972,AccessShareLock,t
946684800,partsupp,21968,AccessShareLock,t
946684800,partsupp,21970,AccessShareLock,t
946684800,partsupp,21969,AccessShareLock,t
946684800,partsupp,21973,AccessShareLock,t
946684800,partsupp,21974,AccessShareLock,t
946684800,pg_index,22021,AccessShareLock,t
946684800,pg_index_indexrelid_index,22021,AccessShareLock,t
946684800,pg_index_indrelid_index,22021,AccessShareLock,t
946684800,pg_locks,22020,AccessShareLock,t
946684800,pg_namespace,22021,AccessShareLock,t
946684800,pg_namespace_nspname_index,22021,AccessShareLock,t
946684800,pg_namespace_oid_index,22021,AccessShareLock,t
946684800,pg_stat_all_tables,22021,AccessShareLock,t
946684800,pg_statio_all_tables,22021,AccessShareLock,t
946684800,pk_orders,21927,AccessShareLock,t
946684800,supplier,21958,AccessShareLock,t
946684800,supplier,21957,AccessShareLock,t
946684800,supplier,21955,AccessShareLock,t
946684800,supplier,21952,AccessShareLock,t
946684800,supplier,21953,AccessShareLock,t
946684800,supplier,21956,AccessShareLock,t
946684800,supplier,21927,AccessShareLock,t
946684800,supplier,21954,AccessShareLock,t
946684800,supplier,21975,AccessShareLock,t
946684800,supplier,21974,AccessShareLock,t
946684800,supplier,21973,AccessShareLock,t
946684800,supplier,21969,AccessShareLock,t
946684800,supplier,21970,AccessShareLock,t
946684800,supplier,21968,AccessShareLock,t
946684800,supplier,21972,AccessShareLock,t
946684800,supplier,21971,AccessShareLock,t
946684800,supplier,21959,AccessShareLock,t
946684800,lineitem,21973,AccessShareLock,t
946684800,lineitem,21969,AccessShareLock,t
946684800,lineitem,21970,AccessShareLock,t
946684800,lineitem,21968,AccessShareLock,t
946684800,lineitem,21972,AccessShareLock,t
946684800,lineitem,21971,AccessShareLock,t
946684800,lineitem,21959,AccessShareLock,t
946684800,lineitem,21958,AccessShareLock,t
946684800,lineitem,21957,AccessShareLock,t
946684800,lineitem,21927,AccessShareLock,t
946684800,lineitem,21954,AccessShareLock,t
946684800,lineitem,21956,AccessShareLock,t
946684800,lineitem,21953,AccessShareLock,t
946684800,lineitem,21955,AccessShareLock,t
946684800,lineitem,21952,AccessShareLock,t
946684800,lineitem,21975,AccessShareLock,t
946684800,lineitem,21974,AccessShareLock,t
946684800,nation,21953,AccessShareLock,t
946684800,nation,21975,AccessShareLock,t
946684800,nation,21974,AccessShareLock,t
946684800,nation,21973,AccessShareLock,t
946684800,nation,21969,AccessShareLock,t
946684800,nation,21970,AccessShareLock,t
946684800,nation,21968,AccessShareLock,t
946684800,nation,21972,AccessShareLock,t
946684800,nation,21971,AccessShareLock,t
946684800,nation,21959,AccessShareLock,t
946684800,nation,21958,AccessShareLock,t
946684800,nation,21957,AccessShareLock,t
946684800,nation,21927,AccessShareLock,t
946684800,nation,21954,AccessShareLock,t
946684800,nation,21956,AccessShareLock,t
946684800,nation,21952,AccessShareLock,t
946684800,nation,21955,AccessShareLock,t
946684800,orders,21952,AccessShareLock,t
946684800,orders,21975,AccessShareLock,t
946684800,orders,21974,AccessShareLock,t
946684800,orders,21973,AccessShareLock,t
946684800,orders,21969,AccessShareLock,t
946684800,orders,21970,AccessShareLock,t
946684800,orders,21968,AccessShareLock,t
946684800,orders,21972,AccessShareLock,t
946684800,orders,21971,AccessShareLock,t
946684800,orders,21959,AccessShareLock,t
946684800,orders,21958,AccessShareLock,t
946684800,orders,21957,AccessShareLock,t
946684800,orders,21927,AccessShareLock,t
946684800,orders,21954,AccessShareLock,t
946684800,orders,21956,AccessShareLock,t
946684800,orders,21953,AccessShareLock,t
946684800,orders,21955,AccessShareLock,t
946684800,part,21975,AccessShareLock,t
946684800,part,21973,AccessShareLock,t
946684800,part,21969,AccessShareLock,t
946684800,part,21970,AccessShareLock,t
946684800,part,21968,AccessShareLock,t
946684800,part,21972,AccessShareLock,t
946684800,part,21971,AccessShareLock,t
946684800,part,21959,AccessShareLock,t
946684800,part,21958,AccessShareLock,t
946684800,part,21957,AccessShareLock,t
946684800,part,21927,AccessShareLock,t
946684800,part,21954,AccessShareLock,t
946684800,part,21956,AccessShareLock,t
946684800,part,21953,AccessShareLock,t
946684800,part,21955,AccessShareLock,t
946684800,part,21952,AccessShareLock,t
946684800,part,21974,AccessShareLock,t
946684800,partsupp,21955,AccessShareLock,t
946684800,partsupp,21956,AccessShareLock,t
946684800,partsupp,21953,AccessShareLock,t
946684800,partsupp,21952,AccessShareLock,t
946684800,partsupp,21975,AccessShareLock,t
946684800,partsupp,21974,AccessShareLock,t
946684800,partsupp,21973,AccessShareLock,t
946684800,partsupp,21969,AccessShareLock,t
946684800,partsupp,21970,AccessShareLock,t
946684800,partsupp,21968,AccessShareLock,t
946684800,partsupp,21972,AccessShareLock,t
946684800,partsupp,21971,AccessShareLock,t
946684800,partsupp,21959,AccessShareLock,t
946684800,partsupp,21958,AccessShareLock,t
946684800,partsupp,21957,AccessShareLock,t
946684800,partsupp,21927,AccessShareLock,t
946684800,partsupp,21954,AccessShareLock,t
946684800,pg_index,22033,AccessShareLock,t
946684800,pg_index,22034,AccessShareLock,t
946684800,pg_index_indexrelid_index,22033,AccessShareLock,t
946684800,pg_index_indexrelid_index,22034,AccessShareLock,t
946684800,pg_index_indrelid_index,22033,AccessShareLock,t
946684800,pg_index_indrelid_index,22034,AccessShareLock,t
946684800,pg_locks,22032,AccessShareLock,t
946684800,pg_namespace,22034,AccessShareLock,t
946684800,pg_namespace,22033,AccessShareLock,t
946684800,pg_namespace_nspname_index,22034,AccessShareLock,t
946684800,pg_namespace_nspname_index,22033,AccessShareLock,t
946684800,pg_namespace_oid_index,22033,AccessShareLock,t
946684800,pg_namespace_oid_index,22034,AccessShareLock,t
946684800,pg_stat_all_indexes,22034,AccessShareLock,t
946684800,pg_stat_all_tables,22033,AccessShareLock,t
946684800,pg_stat_database,22030,AccessShareLock,t
946684800,pg_statio_all_indexes,22034,AccessShareLock,t
946684800,pg_statio_all_tables,22033,AccessShareLock,t
946684800,pk_orders,21927,AccessShareLock,t
946684800,supplier,21955,AccessShareLock,t
946684800,supplier,21974,AccessShareLock,t
946684800,supplier,21975,AccessShareLock,t
946684800,supplier,21973,AccessShareLock,t
946684800,supplier,21969,AccessShareLock,t
946684800,supplier,21970,AccessShareLock,t
946684800,supplier,21968,AccessShareLock,t
946684800,supplier,21972,AccessShareLock,t
946684800,supplier,21971,AccessShareLock,t
946684800,supplier,21959,AccessShareLock,t
946684800,supplier,21958,AccessShareLock,t
946684800,supplier,21957,AccessShareLock,t
946684800,supplier,21927,AccessShareLock,t
946684800,supplier,21954,AccessShareLock,t
946684800,supplier,21956,AccessShareLock,t
946684800,supplier,21952,AccessShareLock,t
946684800,supplier,21953,AccessShareLock,t
946684800,lineitem,21952,AccessShareLock,t
946684800,lineitem,21975,AccessShareLock,t
946684800,lineitem,21974,AccessShareLock,t
946684800,lineitem,21973,AccessShareLock,t
946684800,lineitem,21969,AccessShareLock,t
946684800,lineitem,21970,AccessShareLock,t
946684800,lineitem,21968,AccessShareLock,t
946684800,lineitem,21972,AccessShareLock,t
946684800,lineitem,21971,AccessShareLock,t
946684800,lineitem,21959,AccessShareLock,t
946684800,lineitem,21958,AccessShareLock,t
946684800,lineitem,21957,AccessShareLock,t
946684800,lineitem,21927,AccessShareLock,t
946684800,lineitem,21954,AccessShareLock,t
946684800,lineitem,21956,AccessShareLock,t
946684800,lineitem,21953,AccessShareLock,t
946684800,lineitem,21955,AccessShareLock,t
946684800,nation,21952,AccessShareLock,t
946684800,nation,21975,AccessShareLock,t
946684800,nation,21974,AccessShareLock,t
946684800,nation,21973,AccessShareLock,t
946684800,nation,21969,AccessShareLock,t
946684800,nation,21970,AccessShareLock,t
946684800,nation,21968,AccessShareLock,t
946684800,nation,21972,AccessShareLock,t
946684800,nation,21971,AccessShareLock,t
946684800,nation,21959,AccessShareLock,t
946684800,nation,21958,AccessShareLock,t
946684800,nation,21957,AccessShareLock,t
946684800,nation,21927,AccessShareLock,t
946684800,nation,21954,AccessShareLock,t
946684800,nation,21956,AccessShareLock,t
946684800,nation,21953,AccessShareLock,t
946684800,nation,21955,AccessShareLock,t
946684800,orders,21974,AccessShareLock,t
946684800,orders,21952,AccessShareLock,t
946684800,orders,21955,AccessShareLock,t
946684800,orders,21953,AccessShareLock,t
946684800,orders,21956,AccessShareLock,t
946684800,orders,21954,AccessShareLock,t
946684800,orders,21927,AccessShareLock,t
946684800,orders,21957,AccessShareLock,t
946684800,orders,21958,AccessShareLock,t
946684800,orders,21959,AccessShareLock,t
946684800,orders,21971,AccessShareLock,t
946684800,orders,21972,AccessShareLock,t
946684800,orders,21968,AccessShareLock,t
946684800,orders,21970,AccessShareLock,t
946684800,orders,21969,AccessShareLock,t
946684800,orders,21973,AccessShareLock,t
946684800,orders,21975,AccessShareLock,t
946684800,part,21952,AccessShareLock,t
946684800,part,21975,AccessShareLock,t
946684800,part,21955,AccessShareLock,t
946684800,part,21953,AccessShareLock,t
946684800,part,21956,AccessShareLock,t
946684800,part,21954,AccessShareLock,t
946684800,part,21927,AccessShareLock,t
946684800,part,21957,AccessShareLock,t
946684800,part,21958,AccessShareLock,t
946684800,part,21959,AccessShareLock,t
946684800,part,21971,AccessShareLock,t
946684800,part,21972,AccessShareLock,t
946684800,part,21968,AccessShareLock,t
946684800,part,21970,AccessShareLock,t
946684800,part,21969,AccessShareLock,t
946684800,part,21973,AccessShareLock,t
946684800,part,21974,AccessShareLock,t
946684800,partsupp,21975,AccessShareLock,t
946684800,partsupp,21952,AccessShareLock,t
946684800,partsupp,21955,AccessShareLock,t
946684800,partsupp,21953,AccessShareLock,t
946684800,partsupp,21956,AccessShareLock,t
946684800,partsupp,21954,AccessShareLock,t
946684800,partsupp,21927,AccessShareLock,t
946684800,partsupp,21957,AccessShareLock,t
946684800,partsupp,21958,AccessShareLock,t
946684800,partsupp,21959,AccessShareLock,t
946684800,partsupp,21971,AccessShareLock,t
946684800,partsupp,21972,AccessShareLock,t
946684800,partsupp,21968,AccessShareLock,t
946684800,partsupp,21970,AccessShareLock,t
946684800,partsupp,21969,AccessShareLock,t
946684800,partsupp,21973,AccessShareLock,t
946684800,partsupp,21974,AccessShareLock,t
946684800,pg_locks,22043,AccessShareLock,t
946684800,pg_namespace,22041,AccessShareLock,t
946684800,pg_namespace_nspname_index,22041,AccessShareLock,t
946684800,pk_orders,21927,AccessShareLock,t
946684800,supplier,21969,AccessShareLock,t
946684800,supplier,21970,AccessShareLock,t
946684800,supplier,21952,AccessShareLock,t
946684800,supplier,21955,AccessShareLock,t
946684800,supplier,21953,AccessShareLock,t
946684800,supplier,21956,AccessShareLock,t
946684800,supplier,21954,AccessShareLock,t
946684800,supplier,21927,AccessShareLock,t
946684800,supplier,21957,AccessShareLock,t
946684800,supplier,21958,AccessShareLock,t
946684800,supplier,21959,AccessShareLock,t
946684800,supplier,21971,AccessShareLock,t
946684800,supplier,21968,AccessShareLock,t
946684800,supplier,21972,AccessShareLock,t
946684800,supplier,21975,AccessShareLock,t
946684800,supplier,21974,AccessShareLock,t
946684800,supplier,21973,AccessShareLock,t
946684800,lineitem,21973,AccessShareLock,t
946684800,lineitem,21969,AccessShareLock,t
946684800,lineitem,21970,AccessShareLock,t
946684800,lineitem,21968,AccessShareLock,t
946684800,lineitem,21972,AccessShareLock,t
946684800,lineitem,21971,AccessShareLock,t
946684800,lineitem,21959,AccessShareLock,t
946684800,lineitem,21958,AccessShareLock,t
946684800,lineitem,21957,AccessShareLock,t
946684800,lineitem,21927,AccessShareLock,t
946684800,lineitem,21954,AccessShareLock,t
946684800,lineitem,21956,AccessShareLock,t
946684800,lineitem,21953,AccessShareLock,t
946684800,lineitem,21955,AccessShareLock,t
946684800,lineitem,21952,AccessShareLock,t
946684800,lineitem,21975,AccessShareLock,t
946684800,lineitem,21974,AccessShareLock,t
946684800,nation,21953,AccessShareLock,t
946684800,nation,21975,AccessShareLock,t
946684800,nation,21974,AccessShareLock,t
946684800,nation,21973,AccessShareLock,t
946684800,nation,21969,AccessShareLock,t
946684800,nation,21970,AccessShareLock,t
946684800,nation,21968,AccessShareLock,t
946684800,nation,21972,AccessShareLock,t
946684800,nation,21971,AccessShareLock,t
946684800,nation,21959,AccessShareLock,t
946684800,nation,21958,AccessShareLock,t
946684800,nation,21957,AccessShareLock,t
946684800,nation,21927,AccessShareLock,t
946684800,nation,21954,AccessShareLock,t
946684800,nation,21956,AccessShareLock,t
946684800,nation,21952,AccessShareLock,t
946684800,nation,21955,AccessShareLock,t
946684800,orders,21952,AccessShareLock,t
946684800,orders,21975,AccessShareLock,t
946684800,orders,21974,AccessShareLock,t
946684800,orders,21973,AccessShareLock,t
946684800,orders,21969,AccessShareLock,t
946684800,orders,21970,AccessShareLock,t
946684800,orders,21968,AccessShareLock,t
946684800,orders,21972,AccessShareLock,t
946684800,orders,21971,AccessShareLock,t
946684800,orders,21959,AccessShareLock,t
946684800,orders,21958,AccessShareLock,t
946684800,orders,21957,AccessShareLock,t
946684800,orders,21927,AccessShareLock,t
946684800,orders,21954,AccessShareLock,t
946684800,orders,21956,AccessShareLock,t
946684800,orders,21953,AccessShareLock,t
946684800,orders,21955,AccessShareLock,t
946684800,part,21975,AccessShareLock,t
946684800,part,21973,AccessShareLock,t
946684800,part,21969,AccessShareLock,t
946684800,part,21970,AccessShareLock,t
946684800,part,21968,AccessShareLock,t
946684800,part,21972,AccessShareLock,t
946684800,part,21971,AccessShareLock,t
946684800,part,21959,AccessShareLock,t
946684800,part,21958,AccessShareLock,t
946684800,part,21957,AccessShareLock,t
946684800,part,21927,AccessShareLock,t
946684800,part,21954,AccessShareLock,t
946684800,part,21956,AccessShareLock,t
946684800,part,21953,AccessShareLock,t
946684800,part,21955,AccessShareLock,t
946684800,part,21952,AccessShareLock,t
946684800,part,21974,AccessShareLock,t
946684800,partsupp,21955,AccessShareLock,t
946684800,partsupp,21956,AccessShareLock,t
946684800,partsupp,21953,AccessShareLock,t
946684800,partsupp,21952,AccessShareLock,t
946684800,partsupp,21975,AccessShareLock,t
946684800,partsupp,21974,AccessShareLock,t
946684800,partsupp,21973,AccessShareLock,t
946684800,partsupp,21969,AccessShareLock,t
946684800,partsupp,21970,AccessShareLock,t
946684800,partsupp,21968,AccessShareLock,t
946684800,partsupp,21972,AccessShareLock,t
946684800,partsupp,21971,AccessShareLock,t
946684800,partsupp,21959,AccessShareLock,t
946684800,partsupp,21958,AccessShareLock,t
946684800,partsupp,21957,AccessShareLock,t
946684800,partsupp,21927,AccessShareLock,t
946684800,partsupp,21954,AccessShareLock,t
946684800,pg_index,22046,AccessShareLock,t
946684800,pg_index,22047,AccessShareLock,t
946684800,pg_index_indexrelid_index,22046,AccessShareLock,t
946684800,pg_index_indexrelid_index,22047,AccessShareLock,t
946684800,pg_index_indrelid_index,22046,AccessShareLock,t
946684800,pg_index_indrelid_index,22047,AccessShareLock,t
946684800,pg_locks,22049,AccessShareLock,t
946684800,pg_namespace,22047,AccessShareLock,t
946684800,pg_namespace,22046,AccessShareLock,t
946684800,pg_namespace_nspname_index,22047,AccessShareLock,t
946684800,pg_namespace_nspname_index,22046,AccessShareLock,t
946684800,pg_namespace_oid_index,22046,AccessShareLock,t
946684800,pg_namespace_oid_index,22047,AccessShareLock,t
946684800,pg_stat_all_indexes,22047,AccessShareLock,t
946684800,pg_stat_all_tables,22046,AccessShareLock,t
946684800,pg_stat_database,22050,AccessShareLock,t
946684800,pg_statio_all_indexes,22047,AccessShareLock,t
946684800,pg_statio_all_tables,22046,AccessShareLock,t
946684800,pk_orders,21927,AccessShareLock,t
946684800,supplier,21955,AccessShareLock,t
946684800,supplier,21974,AccessShareLock,t
946684800,supplier,21975,AccessShareLock,t
946684800,supplier,21973,AccessShareLock,t
946684800,supplier,21969,AccessShareLock,t
946684800,supplier,21970,AccessShareLock,t
946684800,supplier,21968,AccessShareLock,t
946684800,supplier,21972,AccessShareLock,t
946684800,supplier,21971,AccessShareLock,t
946684800,supplier,21959,AccessShareLock,t
946684800,supplier,21958,AccessShareLock,t
946684800,supplier,21957,AccessShareLock,t
946684800,supplier,21927,AccessShareLock,t
946684800,supplier,21954,AccessShareLock,t
946684800,supplier,21956,AccessShareLock,t
946684800,supplier,21952,AccessShareLock,t
946684800,supplier,21953,AccessShareLock,t
946684800,lineitem,21952,AccessShareLock,t
946684800,lineitem,21975,AccessShareLock,t
946684800,lineitem,21974,AccessShareLock,t
946684800,lineitem,21973,AccessShareLock,t
946684800,lineitem,21969,AccessShareLock,t
946684800,lineitem,21970,AccessShareLock,t
946684800,lineitem,21968,AccessShareLock,t
946684800,lineitem,21972,AccessShareLock,t
946684800,lineitem,21971,AccessShareLock,t
946684800,lineitem,21959,AccessShareLock,t
946684800,lineitem,21958,AccessShareLock,t
946684800,lineitem,21957,AccessShareLock,t
946684800,lineitem,21927,AccessShareLock,t
946684800,lineitem,21954,AccessShareLock,t
946684800,lineitem,21956,AccessShareLock,t
946684800,lineitem,21953,AccessShareLock,t
946684800,lineitem,21955,AccessShareLock,t
946684800,nation,21952,AccessShareLock,t
946684800,nation,21975,AccessShareLock,t
946684800,nation,21974,AccessShareLock,t
946684800,nation,21973,AccessShareLock,t
946684800,nation,21969,AccessShareLock,t
946684800,nation,21970,AccessShareLock,t
946684800,nation,21968,AccessShareLock,t
946684800,nation,21972,AccessShareLock,t
946684800,nation,21971,AccessShareLock,t
946684800,nation,21959,AccessShareLock,t
946684800,nation,21958,AccessShareLock,t
946684800,nation,21957,AccessShareLock,t
946684800,nation,21927,AccessShareLock,t
946684800,nation,21954,AccessShareLock,t
946684800,nation,21956,AccessShareLock,t
946684800,nation,21953,AccessShareLock,t
946684800,nation,21955,AccessShareLock,t
946684800,orders,21954,AccessShareLock,t
946684800,orders,21952,AccessShareLock,t
946684800,orders,21955,AccessShareLock,t
946684800,orders,21953,AccessShareLock,t
946684800,orders,21956,AccessShareLock,t
946684800,orders,21927,AccessShareLock,t
946684800,orders,21957,AccessShareLock,t
946684800,orders,21958,AccessShareLock,t
946684800,orders,21959,AccessShareLock,t
946684800,orders,21971,AccessShareLock,t
946684800,orders,21972,AccessShareLock,t
946684800,orders,21968,AccessShareLock,t
946684800,orders,21970,AccessShareLock,t
946684800,orders,21969,AccessShareLock,t
946684800,orders,21973,AccessShareLock,t
946684800,orders,21974,AccessShareLock,t
946684800,orders,21975,AccessShareLock,t
946684800,part,21952,AccessShareLock,t
946684800,part,21975,AccessShareLock,t
946684800,part,21955,AccessShareLock,t
946684800,part,21953,AccessShareLock,t
946684800,part,21956,AccessShareLock,t
946684800,part,21954,AccessShareLock,t
946684800,part,21927,AccessShareLock,t
946684800,part,21957,AccessShareLock,t
946684800,part,21958,AccessShareLock,t
946684800,part,21959,AccessShareLock,t
946684800,part,21971,AccessShareLock,t
946684800,part,21972,AccessShareLock,t
946684800,part,21968,AccessShareLock,t
946684800,part,21970,AccessShareLock,t
946684800,part,21969,AccessShareLock,t
946684800,part,21973,AccessShareLock,t
946684800,part,21974,AccessShareLock,t
946684800,partsupp,21975,AccessShareLock,t
946684800,partsupp,21952,AccessShareLock,t
946684800,partsupp,21955,AccessShareLock,t
946684800,partsupp,21953,AccessShareLock,t
946684800,partsupp,21956,AccessShareLock,t
946684800,partsupp,21954,AccessShareLock,t
946684800,partsupp,21927,AccessShareLock,t
946684800,partsupp,21957,AccessShareLock,t
946684800,partsupp,21958,AccessShareLock,t
946684800,partsupp,21959,AccessShareLock,t
946684800,partsupp,21971,AccessShareLock,t
946684800,partsupp,21972,AccessShareLock,t
946684800,partsupp,21968,AccessShareLock,t
946684800,partsupp,21970,AccessShareLock,t
946684800,partsupp,21969,AccessShareLock,t
946684800,partsupp,21973,AccessShareLock,t
946684800,partsupp,21974,AccessShareLock,t
946684800,pg_locks,22056,AccessShareLock,t
946684800,pg_namespace,22054,AccessShareLock,t
946684800,pg_namespace,22055,AccessShareLock,t
946684800,pg_namespace_nspname_index,22054,AccessShareLock,t
946684800,pg_namespace_nspname_index,22055,AccessShareLock,t
946684800,pg_stat_all_indexes,22057,AccessShareLock,t
946684800,pg_stat_database,22053,AccessShareLock,t
946684800,pg_statio_all_indexes,22057,AccessShareLock,t
946684800,pk_orders,21927,AccessShareLock,t
946684800,supplier,21959,AccessShareLock,t
946684800,supplier,21958,AccessShareLock,t
946684800,supplier,21955,AccessShareLock,t
946684800,supplier,21953,AccessShareLock,t
946684800,supplier,21956,AccessShareLock,t
946684800,supplier,21952,AccessShareLock,t
946684800,supplier,21954,AccessShareLock,t
946684800,supplier,21957,AccessShareLock,t
946684800,supplier,21927,AccessShareLock,t
946684800,supplier,21975,AccessShareLock,t
946684800,supplier,21974,AccessShareLock,t
946684800,supplier,21973,AccessShareLock,t
946684800,supplier,21969,AccessShareLock,t
946684800,supplier,21970,AccessShareLock,t
946684800,supplier,21968,AccessShareLock,t
946684800,supplier,21972,AccessShareLock,t
946684800,supplier,21971,AccessShareLock,t
946684800,lineitem,21973,AccessShareLock,t
946684800,lineitem,21969,AccessShareLock,t
946684800,lineitem,21970,AccessShareLock,t
946684800,lineitem,21968,AccessShareLock,t
946684800,lineitem,21972,AccessShareLock,t
946684800,lineitem,21971,AccessShareLock,t
946684800,lineitem,21959,AccessShareLock,t
946684800,lineitem,21958,AccessShareLock,t
946684800,lineitem,21957,AccessShareLock,t
946684800,lineitem,21927,AccessShareLock,t
946684800,lineitem,21954,AccessShareLock,t
946684800,lineitem,21956,AccessShareLock,t
946684800,lineitem,21953,AccessShareLock,t
946684800,lineitem,21955,AccessShareLock,t
946684800,lineitem,21952,AccessShareLock,t
946684800,lineitem,21975,AccessShareLock,t
946684800,lineitem,21974,AccessShareLock,t
946684800,nation,21953,AccessShareLock,t
946684800,nation,21975,AccessShareLock,t
946684800,nation,21974,AccessShareLock,t
946684800,nation,21973,AccessShareLock,t
946684800,nation,21969,AccessShareLock,t
946684800,nation,21970,AccessShareLock,t
946684800,nation,21968,AccessShareLock,t
946684800,nation,21972,AccessShareLock,t
946684800,nation,21971,AccessShareLock,t
946684800,nation,21959,AccessShareLock,t
946684800,nation,21958,AccessShareLock,t
946684800,nation,21957,AccessShareLock,t
946684800,nation,21927,AccessShareLock,t
946684800,nation,21954,AccessShareLock,t
946684800,nation,21956,AccessShareLock,t
946684800,nation,21952,AccessShareLock,t
946684800,nation,21955,AccessShareLock,t
946684800,orders,21952,AccessShareLock,t
946684800,orders,21975,AccessShareLock,t
946684800,orders,21974,AccessShareLock,t
946684800,orders,21973,AccessShareLock,t
946684800,orders,21969,AccessShareLock,t
946684800,orders,21970,AccessShareLock,t
946684800,orders,21968,AccessShareLock,t
946684800,orders,21972,AccessShareLock,t
946684800,orders,21971,AccessShareLock,t
946684800,orders,21959,AccessShareLock,t
946684800,orders,21958,AccessShareLock,t
946684800,orders,21957,AccessShareLock,t
946684800,orders,21927,AccessShareLock,t
946684800,orders,21954,AccessShareLock,t
946684800,orders,21956,AccessShareLock,t
946684800,orders,21953,AccessShareLock,t
946684800,orders,21955,AccessShareLock,t
946684800,part,21975,AccessShareLock,t
946684800,part,21973,AccessShareLock,t
946684800,part,21969,AccessShareLock,t
946684800,part,21970,AccessShareLock,t
946684800,part,21968,AccessShareLock,t
946684800,part,21972,AccessShareLock,t
946684800,part,21971,AccessShareLock,t
946684800,part,21959,AccessShareLock,t
946684800,part,21958,AccessShareLock,t
946684800,part,21957,AccessShareLock,t
946684800,part,21927,AccessShareLock,t
946684800,part,21954,AccessShareLock,t
946684800,part,21956,AccessShareLock,t
946684800,part,21953,AccessShareLock,t
946684800,part,21955,AccessShareLock,t
946684800,part,21952,AccessShareLock,t
946684800,part,21974,AccessShareLock,t
946684800,partsupp,21955,AccessShareLock,t
946684800,partsupp,21956,AccessShareLock,t
946684800,partsupp,21953,AccessShareLock,t
946684800,partsupp,21952,AccessShareLock,t
946684800,partsupp,21975,AccessShareLock,t
946684800,partsupp,21974,AccessShareLock,t
946684800,partsupp,21973,AccessShareLock,t
946684800,partsupp,21969,AccessShareLock,t
946684800,partsupp,21970,AccessShareLock,t
946684800,partsupp,21968,AccessShareLock,t
946684800,partsupp,21972,AccessShareLock,t
946684800,partsupp,21971,AccessShareLock,t
946684800,partsupp,21959,AccessShareLock,t
946684800,partsupp,21958,AccessShareLock,t
946684800,partsupp,21957,AccessShareLock,t
946684800,partsupp,21927,AccessShareLock,t
946684800,partsupp,21954,AccessShareLock,t
946684800,pg_index,22062,AccessShareLock,t
946684800,pg_index,22064,AccessShareLock,t
946684800,pg_index_indexrelid_index,22062,AccessShareLock,t
946684800,pg_index_indexrelid_index,22064,AccessShareLock,t
946684800,pg_index_indrelid_index,22062,AccessShareLock,t
946684800,pg_index_indrelid_index,22064,AccessShareLock,t
946684800,pg_locks,22060,AccessShareLock,t
946684800,pg_namespace,22064,AccessShareLock,t
946684800,pg_namespace,22062,AccessShareLock,t
946684800,pg_namespace_nspname_index,22064,AccessShareLock,t
946684800,pg_namespace_nspname_index,22062,AccessShareLock,t
946684800,pg_namespace_oid_index,22062,AccessShareLock,t
946684800,pg_namespace_oid_index,22064,AccessShareLock,t
946684800,pg_stat_all_indexes,22064,AccessShareLock,t
946684800,pg_stat_all_tables,22062,AccessShareLock,t
946684800,pg_stat_database,22061,AccessShareLock,t
946684800,pg_statio_all_indexes,22064,AccessShareLock,t
946684800,pg_statio_all_tables,22062,AccessShareLock,t
946684800,pk_orders,21927,AccessShareLock,t
946684800,supplier,21955,AccessShareLock,t
946684800,supplier,21974,AccessShareLock,t
946684800,supplier,21975,AccessShareLock,t
946684800,supplier,21973,AccessShareLock,t
946684800,supplier,21969,AccessShareLock,t
946684800,supplier,21970,AccessShareLock,t
946684800,supplier,21968,AccessShareLock,t
946684800,supplier,21972,AccessShareLock,t
946684800,supplier,21971,AccessShareLock,t
946684800,supplier,21959,AccessShareLock,t
946684800,supplier,21958,AccessShareLock,t
946684800,supplier,21957,AccessShareLock,t
946684800,supplier,21927,AccessShareLock,t
946684800,supplier,21954,AccessShareLock,t
946684800,supplier,21956,AccessShareLock,t
946684800,supplier,21952,AccessShareLock,t
946684800,supplier,21953,AccessShareLock,t
946684800,lineitem,21952,AccessShareLock,t
